AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP
26.452,1014.5,64.791,4.4146,26.024,1092.9,550.31,12.218
26.027,1014.8,67.687,4.453,26.124,1093.5,549.92,12.192
25.323,1015.4,69.587,4.4362,26.012,1093.2,549.68,12.142
24.395,1016.0,76.854,4.4254,25.889,1093.0,550.41,12.163
23.2,1016.4,85.596,4.3828,25.526,1091.1,550.35,12.191
22.496,1016.8,85.299,4.38,25.222,1089.9,550.39,12.134
21.634,1017.0,88.802,4.4292,25.509,1091.3,550.33,12.199
21.243,1017.2,90.373,4.4779,25.661,1092.3,550.02,12.18
20.566,1017.4,91.754,4.5263,25.252,1090.0,549.96,12.117
20.181,1017.5,93.844,4.5919,25.47,1091.5,549.95,12.139
19.913,1017.6,95.0,4.6583,25.517,1091.9,549.81,12.157
19.586,1017.5,95.53,4.664,24.683,1087.1,550.04,11.952
19.383,1017.6,96.084,3.8735,19.508,1056.6,550.21,10.538
19.1,1017.7,95.722,4.1,20.98,1065.3,549.86,10.841
18.885,1018.1,96.651,4.7539,25.2,1090.1,550.11,12.009
18.831,1018.4,97.435,4.7911,25.485,1091.4,550.34,12.087
19.468,1018.8,98.745,4.7351,25.25,1090.2,550.36,12.016
21.188,1018.8,96.982,4.652,25.866,1093.2,549.92,12.167
22.868,1019.0,87.912,4.5374,25.958,1093.6,550.38,12.316
23.831,1018.8,81.022,4.4649,25.956,1093.6,550.37,12.254
24.751,1018.6,76.614,4.4907,26.139,1094.6,550.23,12.311
25.571,1018.0,70.116,4.4891,26.048,1094.2,549.57,12.271
26.165,1017.6,65.063,4.4816,25.899,1093.3,550.11,12.284
26.128,1017.4,64.148,4.4919,26.006,1093.8,550.06,12.201
25.939,1017.1,61.304,4.4816,25.972,1093.7,550.38,12.169
25.468,1017.1,65.031,4.426,25.89,1093.2,550.43,12.242
24.422,1017.2,71.997,4.3888,25.766,1092.7,550.37,12.168
23.451,1017.4,76.804,4.3852,25.934,1093.5,549.82,12.196
22.556,1017.5,81.463,4.2848,25.244,1090.1,550.0,12.109
21.809,1017.3,85.904,4.3047,24.954,1088.2,549.9,12.031
21.287,1017.0,86.759,4.3852,25.514,1091.1,549.91,12.193
20.759,1016.7,88.405,4.4097,25.386,1090.5,550.18,12.174
19.676,1016.3,89.499,4.4262,25.007,1088.8,550.37,12.054
18.583,1015.8,92.354,4.5906,25.027,1089.1,550.04,12.088
17.987,1015.5,93.836,4.608,25.064,1089.4,549.93,12.092
17.703,1015.0,94.985,4.6656,25.434,1091.1,549.93,12.175
17.58,1014.7,95.268,3.9501,20.932,1064.8,550.15,10.87
17.293,1014.5,95.667,4.578,24.744,1087.4,550.25,11.958
16.97,1014.5,95.805,3.7809,19.404,1055.9,550.01,10.468
16.751,1014.3,96.346,3.8054,19.399,1056.0,549.79,10.398
16.96,1014.5,97.103,3.8263,19.456,1056.0,550.06,10.418
18.693,1014.3,98.881,4.1407,22.525,1072.9,549.69,11.225
21.17,1014.1,92.113,4.5323,25.686,1091.4,549.62,12.087
22.614,1013.9,87.331,4.4531,25.579,1091.1,549.81,12.064
23.642,1013.5,83.25,4.4636,25.764,1092.3,550.01,12.127
24.53,1012.7,79.157,4.4957,25.696,1091.7,549.97,12.187
25.51,1012.0,74.199,4.4326,25.449,1089.9,550.05,12.048
26.204,1011.2,70.832,4.4705,25.747,1091.5,550.03,12.145
25.996,1010.4,70.612,4.4743,25.884,1091.9,549.99,12.158
25.58,1009.7,72.017,4.4524,25.827,1091.7,550.03,12.181
24.303,1009.3,77.388,3.9806,22.759,1073.6,549.92,11.299
22.711,1009.4,82.53,4.4412,25.707,1090.9,549.8,12.071
21.98,1009.2,86.181,4.3957,25.559,1090.1,550.34,12.082
21.552,1009.2,84.637,4.392,25.409,1089.5,550.01,12.055
18.139,1008.3,88.14,4.1307,23.55,1074.9,547.69,11.554
17.541,1008.0,89.862,3.676,20.075,1058.5,549.94,10.599
17.233,1007.5,92.165,3.6863,19.678,1055.9,549.96,10.457
16.94,1007.0,92.906,3.6742,19.429,1054.3,550.03,10.377
16.608,1006.7,94.366,3.7396,19.504,1054.9,550.02,10.408
16.417,1006.4,94.054,3.7693,19.381,1054.7,549.99,10.307
16.792,1006.2,96.023,3.7891,19.546,1055.7,549.84,10.418
16.95,1006.3,94.434,3.9961,21.528,1067.3,550.15,10.999
17.5,1006.6,96.188,4.5831,25.12,1088.3,549.76,11.97
19.931,1006.7,92.228,4.5224,25.55,1090.6,550.01,12.117
22.502,1007.1,80.692,4.3934,25.756,1091.2,549.67,12.144
23.062,1007.4,80.913,4.3529,25.458,1089.9,549.91,12.143
23.285,1007.8,79.268,4.3646,25.593,1090.6,549.61,12.024
23.308,1008.0,78.312,4.3661,25.643,1091.3,550.11,12.192
23.203,1008.3,73.538,4.3743,25.57,1091.2,549.56,12.068
23.222,1008.4,70.491,4.3997,25.743,1091.2,549.65,12.139
23.096,1008.5,65.621,4.4026,25.631,1091.0,549.63,12.173
22.177,1009.2,66.479,4.3286,25.367,1090.5,549.77,12.11
20.666,1010.1,65.054,4.2995,25.365,1090.5,550.16,12.11
20.196,1010.9,66.889,4.2989,25.405,1091.1,550.33,12.154
19.867,1012.0,69.737,4.2876,25.21,1089.6,550.01,12.055
19.571,1012.7,72.327,4.2543,25.119,1089.1,549.83,12.03
19.094,1013.4,74.671,4.2344,25.146,1089.6,550.06,12.096
18.511,1013.7,76.244,4.191,24.986,1088.8,549.62,12.087
17.78,1013.7,77.515,4.1263,24.584,1086.9,550.38,11.952
16.875,1013.8,79.818,3.8213,22.481,1074.1,550.13,11.314
16.212,1013.9,80.289,3.4192,19.555,1056.7,550.0,10.492
15.618,1013.7,79.425,3.3596,19.193,1054.7,550.0,10.433
14.37,1013.6,81.577,3.3633,19.074,1054.4,550.0,10.343
13.762,1013.5,83.872,3.3882,19.093,1055.0,549.94,10.402
13.586,1013.5,84.859,3.4296,19.243,1054.9,549.62,10.463
13.393,1013.5,85.11,3.4599,19.625,1057.4,549.78,10.531
13.685,1013.9,86.341,4.1868,24.665,1087.5,549.98,12.013
16.16,1014.0,80.289,4.2878,25.279,1090.2,550.07,12.096
18.688,1014.0,67.321,4.3331,25.248,1090.6,550.22,12.059
19.589,1013.8,62.373,4.3255,25.132,1089.9,550.02,12.125
20.406,1013.4,58.429,4.3709,25.363,1091.1,550.42,12.067
21.251,1012.7,55.734,4.3823,25.468,1091.5,549.76,12.13
22.084,1012.1,55.447,4.4117,25.762,1092.9,550.28,12.295
22.428,1011.7,54.546,4.4035,25.766,1092.8,549.89,12.29
22.303,1011.4,54.603,4.3988,25.815,1092.9,550.07,12.153
21.854,1010.9,55.499,4.3951,25.765,1092.7,549.6,12.191
20.72,1010.7,55.361,4.3533,25.63,1092.0,549.61,12.11
19.446,1010.9,60.834,4.3537,25.845,1093.3,549.84,12.162
18.934,1010.7,69.182,4.301,25.312,1090.6,550.35,12.102
18.804,1010.7,72.245,4.2755,25.092,1089.4,550.0,12.109
18.554,1010.8,70.301,4.2109,25.177,1089.3,549.85,12.011
17.706,1010.8,69.21,4.1775,25.073,1088.7,550.12,12.0
16.9,1010.4,71.466,4.1561,24.951,1088.0,549.69,12.019
16.704,1010.1,73.52,4.1624,24.877,1087.6,549.99,12.04
16.252,1009.9,73.999,4.1403,24.728,1087.1,550.08,12.01
14.692,1009.7,76.373,4.0493,24.222,1084.6,550.06,11.808
13.282,1009.3,82.134,4.13,24.332,1085.5,550.06,11.896
12.629,1009.0,85.525,3.821,21.73,1065.9,547.37,11.122
12.202,1009.1,86.821,3.4739,19.092,1049.6,546.91,10.428
12.166,1009.1,88.206,4.0951,23.471,1079.5,549.37,11.653
12.555,1009.5,89.899,4.2362,24.594,1086.7,549.88,11.908
14.895,1009.7,90.017,4.2623,24.938,1087.6,550.09,11.953
18.364,1010.0,83.141,4.3632,25.459,1090.2,550.06,12.137
20.932,1010.1,60.217,4.3562,25.35,1090.0,549.96,12.075
22.031,1009.7,56.667,4.3721,25.309,1089.9,549.66,12.16
22.685,1009.5,54.455,4.4098,25.597,1091.2,549.85,12.157
22.72,1009.1,54.29,4.381,25.549,1090.6,549.73,12.076
22.56,1008.8,53.647,4.3865,25.725,1091.4,550.4,12.082
22.45,1008.7,56.756,4.379,25.666,1091.1,549.72,12.045
21.823,1008.9,56.769,4.3829,25.652,1091.3,550.19,12.196
20.854,1009.1,58.455,4.3829,25.708,1091.8,550.17,12.175
20.062,1009.2,69.095,4.0362,23.556,1079.4,550.22,11.567
19.65,1009.3,70.771,3.4233,19.586,1055.6,549.93,10.479
19.317,1009.4,69.939,4.1135,24.334,1083.7,550.18,11.752
19.295,1009.3,68.431,4.2534,25.278,1089.2,549.94,12.109
19.098,1009.3,66.053,4.2163,25.18,1088.8,550.37,12.003
18.808,1009.1,65.962,4.2216,25.041,1088.3,550.37,12.027
18.107,1009.0,68.562,3.4124,19.535,1055.6,550.08,10.452
17.274,1008.6,71.581,3.3955,19.492,1055.4,550.18,10.457
17.003,1008.3,74.06,3.3745,19.327,1054.8,549.92,10.428
16.771,1008.0,76.511,3.3993,19.539,1055.9,549.86,10.465
16.81,1008.1,77.789,3.4199,19.623,1056.0,549.88,10.495
16.893,1008.1,78.35,3.942,23.224,1077.0,549.92,11.525
16.937,1008.6,79.523,4.2105,24.976,1087.9,550.2,12.001
17.671,1009.0,79.792,4.2459,25.024,1088.3,550.07,11.991
19.399,1009.2,76.93,4.3028,25.276,1089.2,550.38,12.082
20.889,1009.4,70.18,4.3683,25.475,1090.1,550.32,12.116
21.841,1009.3,66.115,4.4098,25.454,1090.0,549.96,11.996
22.48,1009.1,64.795,4.4442,25.406,1089.8,550.38,12.083
23.19,1008.8,62.307,4.5312,25.802,1092.1,549.98,12.174
23.82,1008.7,57.909,4.485,25.4,1090.0,549.59,12.034
23.675,1008.9,56.533,4.5093,25.594,1091.2,550.16,12.067
23.61,1009.1,57.464,4.5119,25.785,1092.1,550.31,12.197
22.943,1009.6,58.701,4.4585,25.76,1091.8,550.39,12.175
21.875,1010.2,64.158,4.4405,26.05,1093.2,549.65,12.141
20.778,1010.9,64.692,4.3068,25.372,1089.9,549.86,12.055
19.081,1011.4,66.3,4.2397,25.135,1088.9,549.88,12.091
18.422,1012.0,71.33,4.2456,25.214,1089.3,550.23,12.086
17.275,1012.5,72.808,4.1878,24.958,1088.2,549.64,12.005
16.128,1012.8,75.962,4.1574,24.644,1086.8,550.25,11.928
15.298,1013.1,80.863,4.1869,24.944,1088.6,550.31,12.063
14.681,1013.1,83.214,4.2125,24.755,1087.6,549.77,11.996
14.306,1012.9,85.576,3.7448,21.253,1066.5,549.65,10.988
13.847,1013.0,84.857,3.4648,19.229,1054.6,550.07,10.494
13.592,1013.3,89.21,3.4961,19.348,1055.3,550.0,10.514
13.617,1013.8,90.408,3.8901,21.65,1069.0,549.86,11.112
13.649,1013.8,92.55,4.3826,24.778,1087.8,550.15,11.924
13.808,1014.2,91.255,4.3906,24.964,1088.8,550.17,12.014
15.751,1014.7,95.236,4.4481,25.338,1090.3,549.92,12.054
19.121,1015.0,93.091,4.4523,25.659,1091.7,549.79,12.195
21.436,1015.2,78.432,4.4842,25.664,1091.9,550.36,12.129
22.481,1015.2,71.783,4.2314,23.876,1081.7,550.18,11.637
23.006,1014.8,70.089,3.8429,21.456,1067.1,549.95,11.03
23.385,1014.7,66.037,4.4899,25.597,1091.5,549.92,12.202
23.655,1014.4,60.887,4.4418,25.449,1090.6,550.04,12.165
23.559,1014.2,61.743,4.383,25.572,1091.2,549.9,12.161
23.228,1014.0,62.299,4.1641,23.986,1081.8,549.92,11.718
22.684,1014.0,62.408,3.8718,22.315,1072.0,550.09,11.237
22.137,1014.1,62.571,4.3754,25.825,1092.6,549.86,12.166
20.902,1014.2,65.579,4.2413,25.085,1088.7,550.16,11.983
18.99,1014.2,67.1,4.2005,25.084,1089.0,550.11,12.06
17.331,1014.1,70.676,4.1539,24.939,1088.2,550.21,12.05
15.84,1013.8,74.358,4.1418,24.774,1087.5,549.96,11.978
14.921,1013.6,76.987,4.1546,24.727,1087.5,550.06,11.958
14.426,1013.4,79.921,4.128,24.599,1086.7,550.02,11.959
14.077,1013.3,81.346,4.1165,24.513,1086.4,549.79,11.829
13.889,1013.2,83.854,4.1672,24.554,1086.7,550.17,11.915
14.251,1012.8,87.318,4.2658,24.855,1088.0,549.89,11.925
13.76,1012.9,85.695,4.2865,24.747,1087.6,549.83,11.884
13.371,1013.0,89.567,4.3183,24.685,1087.3,550.08,11.966
13.469,1012.9,91.959,4.4022,25.048,1089.2,550.15,11.985
13.917,1013.1,91.415,4.4006,25.061,1089.2,550.19,11.994
16.181,1013.3,96.119,4.4639,25.391,1090.3,549.93,12.041
19.422,1013.6,95.657,4.5174,25.608,1091.1,550.41,12.168
22.138,1013.7,76.918,4.544,25.985,1093.2,549.95,12.265
23.588,1013.5,69.64,4.5236,25.765,1092.4,549.82,12.249
24.173,1013.1,64.394,4.528,25.829,1092.5,550.4,12.179
25.009,1012.8,61.279,4.5209,25.63,1091.5,550.4,12.128
25.691,1012.4,60.688,4.5136,25.663,1091.5,550.41,12.06
25.468,1012.1,59.98,4.5041,25.732,1091.6,550.06,12.119
25.067,1012.0,64.738,4.4822,25.896,1092.2,549.96,12.102
24.18,1012.0,70.199,4.3957,25.47,1090.1,549.58,12.119
23.216,1012.2,75.272,4.3879,25.556,1090.5,550.26,12.06
22.507,1012.3,81.18,4.3508,25.38,1089.7,549.66,12.129
21.682,1012.6,81.909,4.3171,25.197,1088.6,549.84,12.06
21.077,1012.8,79.094,4.3092,25.323,1089.5,549.9,12.074
20.491,1012.8,78.084,4.3235,25.581,1091.0,550.29,12.123
19.507,1012.7,79.075,4.2376,24.995,1087.9,550.1,11.946
17.99,1012.5,86.101,4.3187,24.901,1087.7,549.91,11.977
17.865,1012.0,89.039,3.6949,20.296,1060.0,550.1,10.718
17.598,1011.5,88.446,3.5329,19.444,1054.8,549.91,10.472
16.932,1011.5,89.159,3.5597,19.415,1054.7,550.12,10.47
16.73,1011.6,92.294,3.6478,19.298,1053.9,550.01,10.361
16.758,1011.6,94.322,3.7314,19.66,1056.2,550.08,10.394
17.328,1011.7,95.661,3.9426,21.009,1063.9,550.13,10.85
19.692,1011.9,98.521,4.593,25.528,1090.2,550.39,12.024
22.369,1011.9,93.04,4.6338,25.792,1091.7,550.38,12.093
23.528,1011.8,84.91,4.5447,25.811,1091.9,549.75,12.168
24.157,1011.6,82.43,4.5292,25.67,1091.3,550.28,12.225
24.791,1011.2,74.679,4.5413,25.851,1092.2,550.17,12.195
25.767,1010.8,67.487,4.5504,25.883,1092.2,549.58,12.096
26.586,1010.4,63.928,4.5579,26.071,1093.1,550.26,12.272
25.69,1010.2,78.45,4.4806,25.804,1091.5,550.37,12.12
24.862,1010.2,84.444,3.9024,21.731,1067.5,550.24,11.008
24.511,1010.2,85.0,4.4361,25.115,1087.3,550.18,11.929
24.153,1010.4,86.061,4.5543,25.831,1091.5,549.74,12.169
23.75,1010.7,85.224,4.4556,25.497,1089.9,550.08,11.986
23.277,1011.1,84.31,4.4721,25.679,1091.3,549.74,12.157
22.467,1011.5,85.076,4.4736,25.677,1091.6,550.35,12.217
21.782,1011.9,87.222,4.4626,25.721,1091.6,549.93,12.194
21.116,1012.1,86.218,4.4351,25.283,1089.3,550.16,12.047
20.335,1012.0,87.58,4.1762,23.635,1079.4,549.92,11.608
19.739,1011.9,88.267,3.5876,19.687,1056.1,550.14,10.506
19.278,1011.5,89.09,3.5816,19.766,1056.6,550.19,10.474
18.965,1011.4,90.985,3.6368,19.775,1056.6,549.98,10.501
18.687,1011.3,94.164,3.6718,19.503,1054.9,549.9,10.422
19.796,1011.3,96.316,3.7621,19.999,1057.7,550.03,10.512
20.563,1011.5,93.457,3.9783,21.475,1066.5,550.01,10.919
20.71,1012.2,91.451,4.5964,25.697,1091.3,550.1,12.129
21.896,1012.4,92.143,4.6035,25.979,1092.5,549.85,12.274
23.777,1012.6,83.6,4.5031,25.837,1092.1,549.64,12.247
24.991,1013.0,74.649,4.5595,26.027,1093.2,549.59,12.305
25.893,1013.1,68.488,4.6579,26.337,1095.2,549.68,12.285
26.771,1013.1,64.895,4.6324,26.155,1094.5,549.61,12.353
28.329,1012.9,59.694,4.666,26.455,1095.6,549.76,12.397
28.823,1012.5,59.301,4.6516,26.697,1096.4,549.63,12.43
28.586,1012.5,56.635,4.6593,26.767,1096.8,550.03,12.354
27.873,1012.5,56.247,4.6106,26.631,1096.1,550.33,12.446
26.461,1012.4,60.611,4.5074,26.253,1094.2,550.4,12.325
24.748,1012.9,68.466,4.4679,26.027,1093.3,550.15,12.201
24.662,1013.0,74.989,4.4231,25.457,1090.7,549.7,12.16
24.804,1013.4,77.852,4.4267,25.679,1091.9,549.96,12.23
23.866,1013.9,78.601,4.4009,25.375,1090.7,550.08,12.143
23.85,1014.3,80.61,4.4673,25.702,1092.6,550.23,12.207
23.693,1014.3,81.889,4.4218,25.464,1091.2,550.04,12.175
22.833,1014.6,83.825,4.3876,25.354,1090.0,549.76,12.112
22.412,1015.0,82.414,4.3464,25.425,1090.2,549.93,12.152
21.876,1015.0,88.313,4.4451,25.351,1090.0,549.68,12.091
21.975,1015.0,91.801,4.5321,25.258,1089.7,549.6,12.107
21.261,1015.1,90.061,4.6036,25.369,1090.1,550.24,12.07
20.866,1015.2,96.839,4.7588,25.557,1091.4,550.27,12.089
20.278,1015.5,94.505,4.784,25.624,1091.9,550.01,12.138
20.05,1015.9,93.703,4.6217,25.384,1090.3,549.72,12.13
21.473,1016.1,94.773,4.5878,25.684,1091.5,549.64,12.155
23.653,1016.3,81.995,4.4711,25.384,1090.2,550.08,12.162
25.175,1016.8,76.404,4.5437,25.727,1092.5,549.63,12.26
25.726,1017.1,73.839,4.5299,25.874,1093.1,550.17,12.256
26.379,1016.8,70.636,4.5679,25.751,1092.6,550.16,12.206
26.764,1016.6,69.167,4.6111,25.822,1093.1,549.61,12.234
27.057,1016.1,70.076,4.6257,26.26,1094.9,550.27,12.316
27.379,1015.5,70.086,4.5477,25.96,1093.0,550.39,12.213
26.602,1015.4,76.296,4.4788,26.119,1093.5,550.21,12.179
25.354,1015.3,82.623,4.5229,25.967,1093.0,550.06,12.212
24.605,1015.3,86.956,4.6259,26.089,1093.7,550.38,12.3
24.107,1015.9,86.81,4.4426,24.973,1087.7,550.06,11.963
23.262,1016.4,85.755,4.4451,25.116,1088.7,549.79,11.968
22.475,1016.4,85.354,4.4248,25.219,1089.3,550.1,12.096
21.956,1016.1,87.47,4.4509,25.333,1090.0,550.06,12.112
21.491,1016.5,86.958,4.3791,24.892,1087.9,549.76,12.048
20.727,1016.3,89.74,4.4549,25.137,1089.0,549.98,11.943
20.336,1016.1,89.492,4.4461,24.902,1087.7,550.07,11.918
19.357,1015.8,91.601,4.4728,24.988,1088.4,549.92,11.925
19.1,1015.7,92.198,4.5441,25.124,1089.1,549.93,11.934
18.189,1015.8,90.361,4.5071,24.969,1088.6,549.84,11.928
18.014,1015.8,95.548,4.6129,25.253,1090.0,550.36,11.989
18.217,1016.1,95.231,4.6276,25.462,1091.2,550.36,12.07
18.957,1016.4,97.231,4.6775,25.513,1091.2,549.91,12.05
21.076,1016.8,97.86,4.6448,25.838,1092.5,549.81,12.169
23.13,1017.5,95.035,4.6437,25.818,1092.3,549.81,12.213
24.526,1017.9,87.042,4.5196,25.625,1091.2,549.92,12.131
25.948,1017.8,78.877,4.5651,25.991,1093.2,550.23,12.27
27.035,1017.5,75.171,4.5672,25.781,1092.5,550.38,12.295
27.343,1017.4,71.612,4.5738,25.916,1093.2,550.3,12.198
26.651,1017.5,75.062,4.512,25.879,1092.8,550.42,12.149
25.582,1017.6,82.93,4.5331,25.968,1093.1,550.02,12.138
24.88,1017.4,68.644,4.4774,25.943,1093.9,549.85,12.22
24.502,1017.6,62.333,4.4369,25.942,1093.8,550.13,12.278
23.801,1018.0,64.622,4.395,25.922,1093.6,550.04,12.271
23.256,1018.5,62.541,4.3041,25.367,1090.5,549.7,12.132
22.833,1018.9,65.392,4.3266,25.685,1092.4,549.74,12.247
22.492,1019.0,69.289,4.3198,25.487,1091.6,550.07,12.151
22.405,1019.3,70.4,4.3513,25.695,1092.8,549.76,12.207
22.212,1019.6,73.292,4.3174,25.606,1092.0,549.82,12.181
21.854,1019.8,71.034,4.2822,25.467,1091.5,550.35,12.207
21.449,1020.1,70.874,4.2368,25.084,1089.3,550.31,12.133
20.679,1020.0,75.862,4.2272,24.991,1089.4,549.9,12.099
20.199,1020.0,76.285,4.2328,24.912,1089.1,550.3,12.103
20.295,1020.2,75.919,4.2501,24.973,1089.6,549.85,12.057
20.102,1020.3,74.534,4.2212,24.789,1088.5,549.76,11.941
19.841,1020.4,74.148,4.3206,25.578,1092.9,550.4,12.129
19.856,1020.8,78.092,4.2627,25.168,1090.7,549.95,12.061
20.936,1021.2,74.372,4.3214,25.279,1091.4,550.04,12.086
22.101,1021.3,70.018,4.3859,25.462,1092.1,550.37,12.136
23.035,1021.4,66.929,4.3926,25.358,1091.3,549.92,12.125
23.802,1021.3,63.161,4.1226,23.54,1080.1,549.77,11.595
24.463,1020.8,57.683,4.1611,23.646,1080.6,550.07,11.632
24.834,1020.4,55.985,4.8919,28.42,1096.2,542.86,12.852
24.915,1020.1,54.217,4.4421,25.576,1091.7,549.67,12.23
24.47,1019.9,60.859,4.4536,25.702,1093.0,549.67,12.253
23.657,1020.1,66.769,4.4145,25.608,1092.6,549.98,12.134
22.533,1020.5,72.058,4.3937,25.709,1093.2,550.31,12.14
21.747,1020.9,78.191,4.3647,25.63,1092.7,550.29,12.14
21.368,1021.2,79.015,4.2917,25.098,1089.8,550.08,12.081
20.984,1021.5,79.689,4.3185,25.462,1091.8,550.11,12.116
20.608,1021.5,80.959,4.288,25.292,1091.1,549.82,12.121
20.28,1021.4,81.433,4.3103,25.393,1091.4,550.25,12.123
20.014,1021.3,83.299,4.2767,25.145,1090.1,550.05,12.084
19.715,1021.2,85.204,4.3149,25.199,1090.6,549.84,12.068
19.375,1021.0,85.268,3.9366,22.416,1071.0,547.51,11.393
18.479,1020.8,86.575,3.5217,19.379,1055.9,549.55,10.533
17.827,1020.7,88.757,3.529,19.341,1056.2,549.99,10.366
17.162,1020.7,89.777,3.5703,19.254,1056.0,549.97,10.392
16.584,1020.5,91.947,3.6059,19.245,1055.9,550.06,10.433
16.462,1020.6,92.338,4.1956,23.326,1080.2,550.24,11.591
16.879,1020.9,93.012,4.4367,25.24,1090.7,549.73,12.203
19.075,1021.3,87.302,4.3937,25.281,1090.9,550.04,12.163
20.712,1021.3,76.496,4.3956,25.327,1091.5,550.09,12.129
21.631,1021.2,68.922,4.4048,25.343,1091.5,550.01,12.149
22.293,1020.9,65.015,4.4552,25.614,1092.9,549.91,12.253
22.945,1020.2,59.194,4.417,25.332,1091.1,550.12,12.184
23.274,1019.6,55.394,4.4444,25.55,1092.2,549.82,12.215
23.331,1019.4,55.551,4.4307,25.585,1092.4,549.82,12.155
22.998,1019.2,54.172,4.3873,25.458,1091.7,550.3,12.073
22.366,1019.0,57.522,4.3346,25.265,1091.0,549.8,12.031
21.205,1019.1,63.847,4.3157,25.257,1091.3,550.33,12.07
19.872,1019.2,70.997,4.2913,25.315,1091.6,550.03,12.093
18.817,1019.0,75.406,4.1596,24.514,1087.1,550.05,11.931
17.784,1018.8,78.239,4.1824,24.686,1087.9,550.19,12.036
16.484,1018.7,81.951,4.2029,24.53,1087.3,549.79,12.005
15.478,1018.4,85.24,4.252,24.345,1087.0,550.08,11.951
14.63,1018.2,88.147,4.2826,24.306,1087.0,549.77,11.994
14.175,1018.0,90.982,4.1253,23.032,1077.1,548.84,11.545
14.006,1017.7,91.345,3.5456,18.92,1053.5,549.45,10.356
13.501,1017.6,90.656,3.5905,18.93,1052.0,548.27,10.462
13.153,1017.5,92.887,3.5703,18.845,1052.5,548.97,10.439
13.17,1017.3,94.059,3.5799,18.781,1052.1,548.9,10.367
13.106,1017.1,95.309,3.6549,18.856,1053.8,549.74,10.294
13.263,1017.2,96.308,3.7298,18.959,1053.7,549.15,10.315
13.993,1017.4,97.546,4.0855,21.482,1069.0,549.65,11.124
15.813,1017.5,96.896,4.5276,25.104,1090.5,549.92,12.052
18.232,1017.6,84.711,4.4113,25.356,1091.4,549.98,12.157
20.216,1017.5,66.858,4.356,25.321,1091.0,550.12,12.119
21.474,1017.2,60.101,4.411,25.467,1091.4,549.98,12.109
22.039,1016.7,59.057,4.3747,25.343,1090.7,550.13,12.147
22.3,1016.3,60.794,4.3522,25.352,1091.2,550.01,12.193
21.963,1016.1,61.657,4.337,25.322,1091.0,549.87,12.189
21.742,1015.9,61.256,4.3596,25.45,1092.0,549.7,12.145
21.306,1016.1,63.96,4.1426,24.035,1083.6,550.04,11.734
20.521,1016.3,68.804,4.2963,25.216,1090.9,549.58,12.063
19.954,1016.0,68.871,4.3419,25.487,1092.0,549.68,12.142
19.412,1015.6,69.896,4.4273,26.127,1095.9,550.22,12.358
19.205,1015.2,71.688,4.2826,25.162,1090.5,550.22,12.164
19.19,1014.9,73.935,4.2667,25.126,1090.4,549.92,12.128
18.669,1014.7,80.076,4.287,25.079,1090.2,550.1,12.098
18.226,1014.6,85.403,3.6987,20.651,1063.7,550.03,10.829
17.824,1014.5,87.027,4.0689,22.806,1076.9,550.01,11.507
17.246,1014.2,89.373,3.5635,19.213,1055.3,549.88,10.495
17.058,1013.8,90.604,3.5867,19.338,1055.7,550.06,10.477
16.99,1013.7,90.24,3.5507,19.198,1054.8,549.96,10.451
16.715,1013.4,91.75,3.5759,19.194,1054.9,549.93,10.37
17.051,1013.2,93.276,3.5944,19.34,1055.6,549.95,10.445
16.734,1012.9,93.394,3.6129,19.377,1055.5,549.82,10.47
16.45,1013.0,96.027,3.5645,18.872,1051.9,549.62,10.233
16.534,1013.5,95.444,4.4514,24.735,1087.9,549.72,11.883
16.776,1013.4,92.93,4.4253,24.901,1088.8,549.66,11.935
17.059,1013.2,93.917,4.4545,24.96,1089.3,549.99,11.986
18.817,1013.0,89.776,4.3892,25.213,1089.9,549.88,12.017
20.256,1012.6,84.803,4.3292,25.381,1090.6,549.92,12.146
21.183,1012.5,82.479,4.2958,25.274,1089.6,549.67,12.011
21.445,1012.1,78.876,4.3268,25.533,1090.7,549.71,12.087
21.641,1011.7,79.714,4.3729,25.714,1091.4,550.31,12.059
21.11,1011.7,83.343,4.3578,25.48,1090.6,549.99,12.066
20.782,1012.4,87.088,4.4425,25.354,1090.8,549.62,12.068
20.683,1012.7,89.131,4.4997,25.443,1091.2,549.67,12.065
20.379,1012.6,92.548,4.5069,25.237,1089.8,549.82,12.104
19.848,1012.7,95.138,4.5085,25.138,1089.5,549.8,12.117
19.942,1013.3,95.008,4.2734,23.389,1079.7,550.09,11.602
19.914,1013.1,90.814,4.3515,24.052,1083.4,550.1,11.811
19.64,1013.2,90.658,4.2039,23.293,1079.0,550.25,11.574
19.714,1013.1,94.221,3.6936,19.45,1056.0,549.94,10.5
19.676,1012.9,94.812,3.6843,19.224,1054.5,550.06,10.455
19.545,1012.3,95.013,3.6703,19.213,1054.2,550.0,10.411
19.526,1012.4,94.148,3.6737,19.407,1055.5,549.99,10.406
18.876,1012.7,85.733,3.5715,19.457,1056.3,550.06,10.545
18.247,1012.9,90.532,3.8671,21.186,1066.6,549.83,10.9
18.395,1012.7,94.029,4.0934,22.458,1074.0,550.03,11.312
18.732,1012.8,96.283,4.6247,25.427,1091.6,549.72,12.124
20.406,1012.9,94.304,4.5749,25.502,1091.3,549.81,12.204
21.624,1012.9,87.043,4.492,25.387,1090.5,549.79,12.171
22.503,1012.6,81.582,4.4134,25.258,1089.8,549.87,12.016
